score,param_count,expr,prog_metric,train,norm_expr,norm_prog,norm_train,val_acc,prog_str
1.8652461406395304,1146070,15.86171774549257,-3.8662853240966797,-6.900996674501263,1.4419743404993246,0.11337146759033204,0.3099003325498737,-0.30657316790110073,"lib.compose(nn_fun_cs1_d0d1_np_nasc1_4224, lib.compose(lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4225), lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4226)))"
3.6754480870029265,1215895,28.624842166900635,-3.972012996673584,-0.2960899213886349,2.6022583788091485,0.1027987003326416,0.9703910078611365,-0.649697951599281,"lib.compose(nn_fun_cs1_d0d1_np_nasc1_4233, lib.compose(lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4234), lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4235)))"
1.9711561091350223,1146070,17.063000168120197,-4.027665138244629,-6.772592105059874,1.5511818334654726,0.0972334861755371,0.32274078949401264,-0.29697109223254686,"lib.compose(lib.compose(nn_fun_cs1_d0d1_np_nasc1_4404, lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4405)), lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4406))"
3.628188205750454,1215895,28.095388531684875,-3.9468207359313965,-0.312559508095766,2.5541262301531704,0.10531792640686036,0.9687440491904235,-0.6451545937780887,"lib.compose(lib.compose(nn_fun_cs1_d0d1_np_nasc1_4413, lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4414)), lib.map_l(nn_fun_cs1_d0d1_np_nasc1_4415))"
2.8552560303541896,1104769,8.997315645217896,-4.133028984069824,-0.30904200282407135,1.7994631290435792,0.08669710159301758,0.9690957997175929,0.9961904883384705,"lib.compose(nn_fun_cs1_d3d4_np_nasr3_2, nn_fun_cs1_d3d4_np_nasr3_3)"
2.8313233815984793,1104769,8.842571496963501,-4.068094253540039,-0.3038149244021707,1.7685142993927,0.09319057464599609,0.969618507559783,0.9928571581840515,"lib.compose(nn_fun_cs1_d3d4_np_nasr4_2, nn_fun_cs1_d3d4_np_nasr4_3)"
2.07661622292,1146070,18.122946711555414,-4.137547016143799,-6.571696856070216,1.6475406101414014,0.08624529838562012,0.3428303143929784,-0.36258063899267823,"lib.compose(nn_fun_cs1_d3d4_np_nasc3_500, lib.map_l(lib.compose(nn_fun_cs1_d3d4_np_nasc3_501, nn_fun_cs1_d3d4_np_nasc3_502)))"
3.661926393597213,1215895,28.482233107089993,-3.95817464590073,-0.31550060639077204,2.589293918826363,0.10418253540992702,0.9684499393609228,-0.6732747334846376,"lib.compose(nn_fun_cs1_d3d4_np_nasc3_509, lib.map_l(lib.compose(nn_fun_cs1_d3d4_np_nasc3_510, nn_fun_cs1_d3d4_np_nasc3_511)))"
2.044643089781702,1146070,17.645728952382342,-4.131462097167969,-6.4636787799080535,1.6041571774893038,0.08685379028320313,0.3536321220091947,-0.32776263073138484,"lib.compose(nn_fun_cs1_d3d4_np_nasc3_4224, lib.compose(lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4225), lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4226)))"
3.6432637517998474,1215895,28.278120458126065,-3.9637302756309545,-0.3110144410306289,2.5707382234660057,0.10362697243690455,0.9688985558969371,-0.6982611593590093,"lib.compose(nn_fun_cs1_d3d4_np_nasc3_4233, lib.compose(lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4234), lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4235)))"
1.9966174856483423,1146070,17.306251870257256,-4.070559024810791,-6.6962223643942,1.5732956245688414,0.0929440975189209,0.33037776356058,-0.3237938567138098,"lib.compose(lib.compose(nn_fun_cs1_d3d4_np_nasc3_4404, lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4405)), lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4406))"
